id,title,author,category_id,description,img_url,isbn
901,HÀ THÀNH CHÍNH KHÍ CA,BA GIAI,21,"Hà thành chính khí ca là một tác phẩm diễn ca yêu nước đặc sắc ra đời trong bối cảnh bi tráng khi thành Hà Nội thất thủ trước thực dân Pháp cuối thế kỷ XIX. Tác phẩm khắc họa sâu sắc tinh thần trung nghĩa, khí phách anh hùng và nỗi đau mất nước của dân tộc, đồng thời là lời ngợi ca bất khuất dành cho những bậc trung thần đã tuẫn tiết vì non sông. Mở đầu bằng hình tượng “một vừng chính khí lưu hình” – mượn ý từ bài Chính khí ca của Văn Thiên Tường – tác phẩm khẳng định chính khí là sức mạnh thiêng liêng tồn tại trong trời đất và trong lòng người. Khi vận nước nguy nan, chính khí ấy càng rực sáng qua hành động và sự hy sinh của những con người trung liệt. Trung tâm của bài ca là hình tượng Tổng đốc Hoàng Diệu (hiệu Quang Viễn), người đã anh dũng chống giữ thành Hà Nội năm Nhâm Ngọ (1882). Trước thế giặc mạnh, nội ứng phản bội, thành thất thủ, ông đã chọn cái chết để trọn đạo trung quân ái quốc. Tác phẩm không chỉ tái hiện không khí chiến trận dữ dội, sự hỗn loạn khi thành vỡ, mà còn khắc họa bi kịch của thời cuộc: kẻ tận trung tuẫn tiết, người khiếp nhược tham sinh. Bằng giọng điệu khi thì hào sảng, khi thì phẫn uất, đau xót, tác phẩm lên án những kẻ cầu an, phản bội, đồng thời bày tỏ lòng tiếc thương và kính phục đối với những người “quyên sinh tựu nghĩa”. Tinh thần phê phán mạnh mẽ ấy khiến Hà thành chính khí ca không chỉ là một bản anh hùng ca mà còn là một lời cảnh tỉnh đạo đức và trách nhiệm đối với sĩ phu, quan lại đương thời. Về nghệ thuật, tác phẩm được viết theo thể diễn ca, ngôn ngữ bình dị mà giàu sức biểu cảm, kết hợp tự sự và trữ tình, tạo nên âm hưởng vừa bi tráng vừa tha thiết. Những địa danh như Non Nùng, sông Nhị, Thăng Long… góp phần khắc sâu nỗi đau mất nước và lòng yêu nước thiết tha. Hà thành chính khí ca vì thế không chỉ là một tư liệu văn học – lịch sử quan trọng về biến cố Hà Nội cuối thế kỷ XIX, mà còn là bản tuyên ngôn về khí tiết và lòng trung nghĩa của dân tộc Việt Nam. Tác phẩm nhắc nhở các thế hệ sau về giá trị của chính khí, về trách nhiệm trước vận mệnh quốc gia, và về sự bất tử của tinh thần yêu nước trong dòng chảy lịch sử.",https://books.google.com/books/content?id=SwfBEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
902,"Shakespeare's Tragedy Of Othello, The Moor Of Venice",William Shakespeare,21,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",https://books.google.com/books/content?id=hF5PzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1012542807
903,Wuthering Heights,Emily Bronte,21,"In the late winter months of 1801, a man named Lockwood rents a manor house called Thrushcross Grange in the isolated moor country of England. Here, he meets his dour landlord, Heathcliff, a wealthy man who lives in the ancient manor of Wuthering Heights, four miles away from the Grange. In this wild, stormy countryside, Lockwood asks his housekeeper, Nelly Dean, to tell him the story of Heathcliff and the strange denizens of Wuthering Heights.",https://books.google.com/books/content?id=zzTrtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1545216657
904,The House of Mirth,Edith Wharton,21,"First published in 1905, the House of Mirth portrays the moral, social and economic constraints on a woman who dared to claim the privileges of marriage without assuming the responsibilities.",https://books.google.com/books/content?id=zyoaYXRcFdgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1840224193
905,Macbeth,William Shakespeare,21,This BBC Television Shakespeare production of Shakespeare's tragedy stars Nicol Williamson.,https://books.google.com/books/content?id=tanyAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,IND:30000095254193
906,Bản Năng,Mitsuyo Kakuta,21,"“Bản năng” kể lại câu chuyện cảm động của một phụ nữ với đứa bé mà cô đã bắt cóc và cuộc sống cũng như cảm xúc của đứa trẻ sau khi đoàn tụ với gia đình mình vào năm bốn tuổi. Câu chuyện bắt đầu vào năm 1985. Kiwako Nonomiya suy sụp vì người tình, một người đàn ông đã có vợ, thuyết phục cô phá thai, sau đó lảng tránh và bội bạc lời hứa hẹn sẽ ly hôn với vợ. Một buổi sáng, sau khi người tình cùng vợ ra ngoài, Kiwako lẻn vào nhà ngắm đứa con vừa được sáu tháng tuổi của họ. Nhưng chỉ một ánh nhìn và một cái chạm khẽ, tất cả đã thay đổi. Không hề nghĩ đến hậu quả, Kiwako bế đứa bé đi. Dù không phải con ruột nhưng Kiwako yêu thương đứa bé hơn tất thảy những gì mình có. Cô đặt tên cho đứa bé là Kaoru. Với số tiền kếch xù trong tài khoản, Kiwako không e ngại về vấn đề tiền bạc. Điều khiến cô lo lắng là bị bắt giữ và để vuột mất Kaoru khỏi vòng tay mình. Để giấu tung tích, cô liên tục nói dối với tất cả mọi người về đứa trẻ và cả bản thân. Kiwako chuyển chỗ ở liên tục, gặp bao điều kỳ lạ trong thời gian nuôi nấng Kaoru. Và, Kiwako đã chọn cách tham gia một tổ chức tín ngưỡng lạ lùng, kỳ bí, cách biệt với thế giới bên ngoài, có tên Gia đình Thiên thần, để trốn sự truy lùng của cảnh sát. Những năm tháng sống ở đó là khoảng thời gian Kiwako thấy thư thả, không còn lo trốn chạy và Kaoru đã trở thành một bé gái dễ thương, xinh xắn. Nhưng bi kịch đã xảy ra... Kiwako và Kaoru bị chia cách, và phần hai câu chuyện bắt đầu. Kaoru, đứa trẻ bị bắt cóc, giờ là Erina, đã lớn lên thành một thiếu nữ 20 tuổi sống tự lập. Ký ức của Erina về thời thơ ấu cùng Kiwako chỉ còn lại vài hình ảnh nhạt nhòa, tuy nhiên, cô vẫn biết được toàn bộ câu chuyện nhờ vào những tờ báo và tạp chí cũ. Erina không ngừng day dứt với thân phận của mình và quá khứ không thôi ám ảnh cô. Quá khứ giờ đây dường như lặp lại thêm lần nữa. Liệu Erina có thể phá bỏ vòng quay và tìm thấy con đường riêng cho cuộc đời mình?",https://books.google.com/books/content?id=PEwfEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
907,Lý Thuyết Trò Chơi - Ứng Dụng Trong Cuộc Sống Thường Ngày,Len Fisher,21,"Lý Thuyết Trò Chơi - Ứng Dụng Trong Cuộc Sống Thường Ngày Cuốn sách phân tích các chiến lược tâm lý để giúp chúng ta xử lý các tình huống hằng ngày sau cho cả mình lẫn đối phương đều đạt được lợi ích tối đa. Bi kịch của cái chung thương xuất phát từ việc một hoặc nhiều bên chiếm lấy lợi ích chung về làm của riêng, ví dụ như câu chuyện chiếc thìa. Nếu một người người lấy nhiều hơn một chút so với nhu cầu của mình thì không sao, nhưng nếu mọi người đều làm vậy và tặc lưỡi vì dù sao trên giá cũng còn nhiều, thì về sau này, thìa trên giá sẽ hết và tất cả mọi người đều chịu thiệt khi không còn chiếc thìa nào để dùng. Nếu trong trường hợp này, chiếc thìa được thay bằng những tài sản lớn hơn như tài nguyên thiên nhiên, môi trường,... thì hậu quả sẽ rất nghiêm trọng, vì chỉ một số quốc có được lợi ích trong khi hậu quả về sau sẽ do tất cả các quốc gia phải gánh chịu. Và điều này dẫn đến những xung đột và hậu quả khủng khiếp. Lý thuyết trò chơi phân tích và bóc trần những tình huống này và đưa ra giải pháp dựa theo các tính toán đã được nghiên cứu và chứng mình, nhằm đưa ra những giải pháp hành động để giảm thiểu thiệt hại và tối đa hóa lợi ích cho tất cả các bên. Hướng mọi người tới sự hợp tác thay vì các trò xung đột vô ích.",https://books.google.com/books/content?id=BVMcEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
908,Gen: Lịch Sử Và Tương Lai Của Nhân Loại,Siddhartha Mukherjee,21,"GEN là một khái niệm trừu tượng, một thông điệp, một điều bí ẩn, một « bóng ma ẩn mình trong cỗ máy sinh học Cuốn sách của Siddhartha Mukherjee là câu chuyện về sự sinh thành, phát triển, và tương lai của « gen » – đơn vị cơ bản của di truyền, đơn vị cơ sở của tất cả thông tin sinh học, và là một trong những ý niệm có sức tác động nguy hiểm và lợi hại nhất trong lịch sử khoa học. Gen: Lịch sử và tương lai của nhân loại được sắp xếp cả theo thứ tự niên đại lẫn chủ đề mà đường cong chính yếu là lịch sử. Mukherjee bắt đầu dẫn dắt từ khu vườn trồng đậu của Mendel, trong một tu viện hẻo lánh ở Moravia vào năm 1864, nơi « gen » được khám phá rồi nhanh chóng bị quên lãng. Được kể song song với câu chuyện này là học thuyết tiến hóa của Darwin. Gen đã mê hoặc các nhà cải cách Anh và Mỹ, những người nuôi hy vọng thao túng di truyền học người để tăng tốc quá trình tiến hóa và giải phóng nhân loại. Ý niệm này leo thang đến tột đỉnh ghê rợn ở Đức thời Quốc xã vào những năm 1940 với những thí nghiệm dị hợm, mà đỉnh điểm là sự giam cầm, triệt sản cưỡng bức, gây chết êm dịu, và giết người hàng loạt. Có những câu chuyện lồng trong mỗi câu chuyện, nhưng cuốn sách này còn là một câu chuyện rất cá nhân – một lịch sử riêng tư. Tác giả dẫn giải từ chính những bi kịch gia đình với một số thành viên của nhiều thế hệ mắc phải những bệnh trạng tâm thần khó hiểu, đây cũng chính là sợi chỉ đỏ xuyên suốt cuốn sách, đặt ra những trăn trở về khả năng tiến xa đến đâu của loài người trong hành trình từ phòng thí nghiệm khoa học di truyền ra với thực tế. Mukherjee đã rất thành công với Lịch sử ung thư – Hoàng đế của bách bệnh (đạt giải Putlitzer), và tới Gen, vẫn nguyên vẹn lối kể chuyện lôi cuốn tài năng, bằng con mắt của một chuyên gia, một nhà nghiên cứu khoa học – uyên bác, đa chiều, đầy khám phá và bằng ngòi bút của một người trong cuộc – trải nghiệm, lay động, đầy ám ảnh. « Đã có rất nhiều cuốn sách kể lại cách ý tưởng về gen ra đời cũng như những khám phá đầu tiên, nhưng không quyển sách nào đạt đến tầm vóc và sức ảnh hưởng như Gen của Siddhartha Mukherjee » – Theo New York Times. Siddhartha Mukherjee sinh năm 1970, là bác sĩ và nhà nghiên cứu ung thư, nhà sinh học tế bào gốc và nhà di truyền học ung thư. Ông là Phó giáo sư y khoa tại Đại học Columbia, học giả Rhodes tại Đại học Oxford, tốt nghiệp nhiều trường danh tiếng như Đại học Stanford, Đại học Oxford, và Trường Y khoa Harvard. Phòng thí nghiệm của ông đã nhận diện những gen điều hòa tế bào gốc, và đội ngũ của ông được thừa nhận trên bình diện quốc tế với những công trình khám phá tế bào gốc xương và hiệu chỉnh di truyền đối với các bệnh ung thư máu. Mukherjee có nhiều công trình xuất bản trên Nature, Cell, Neuron, The New England Journal of Medicine, New York Times. Gen – Lịch sử và tương lai của nhân loại là một tiểu sử về gen đồng thời cũng là một tiểu sử về ung thư toàn diện, tường tận, lôi cuốn. Chuyện khoa học, chuyện lịch sử xã hội đan cài với những chuyện cá nhân dẫn dắt chúng ta tới những đột phá quan trọng bậc nhất, cổ vũ niềm khát khao chinh phục trong lĩnh vực di truyền người cũng như sự chi phối của nó đến đời sống, tính cách, lựa chọn, bản ngã, số phận con người. Trong thế giới mà Mukherjee đặt tên là thế giới “hậu gen”, chúng ta đang nắm trong tay một sức mạnh vô cùng mạnh mẽ và nguy hiểm. Và cuốn sách này dường như trả lời cho một câu hỏi định hình tương lai: Nhân loại sẽ trở nên thế nào khi chúng ta học được cách “đọc” và “viết” thông tin di truyền của chính chúng ta?",https://books.google.com/books/content?id=rDkwEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9786043443295
909,A Tale of a Tub,Jonathan Swift,21,"This is an EXACT reproduction of a book published before 1923. This IS NOT an OCR'd book with strange characters, introduced typographical errors, and jumbled words. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book.",https://books.google.com/books/content?id=rPkgPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1421923378
910,Luân lý học - Aristotle,Aristotle,22,"Luân lý học là tác phẩm triết học đạo đức kinh điển của Aristotle. Trong tư tưởng của Aristotle, để xây dựng một xã hội tốt đẹp, ông đã đưa ra một luận thuyết bao gồm 2 phần: phần đầu là Luân lý học và phần sau là Chính trị luận. Luân lý học nguyên văn tiếng Anh là Nicomachean Ethics, được người con và người kế vị trường Lyceum của ông biên tập lại từ các bài giảng của ông khi còn sống tại Lyceum. Luân lý học ra đời vào lúc các trường phái triết học của Hy Lạp nở rộ với nhiều triết gia bàn về hạnh phúc và cách thức xây dựng xã hội. Tuy nhiên, Aristotle đã vượt lên trên các triết gia trước đó và cả nhiều triết gia sau này khi ông chỉ ra được bản chất thực sự của hạnh phúc và cách thức có được hạnh phúc. Từ quan sát và đánh giá xã hội đương thời cũng như trước đó, Aristotle cho rằng hạnh phúc chính là điều tốt nhất và là mục đích cao nhất của con người. Và để có được hạnh phúc, con người cần tuân thủ sống theo các phẩm hạnh. Aristotle đã phân tích và lấy ví dụ tỉ mỉ về các loại phẩm hạnh cụ thể. Bản dịch Luân lý học được Book Hunter phát hành vào tháng 4/2020 được dịch từ bản tiếng Anh “The Nichomachean Ethics” xuất bản năm 1911 của Everyman’s Library, dịch giả- Drummond Percy Chase, biên tập- John Alexander Smith.",https://books.google.com/books/content?id=ctcNEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9786048453886
911,Tư Duy Ngược Dịch Chuyển Thế Giới,Adam Grant,22,"Adam Grant là tác giả cuốn Give and take (tựa tiếng Việt là “Cho và nhận), tác phẩm được The New York Times bình chọn là sách bán chạy nhất. Trong Give and take, Adam đã chỉ cho mọi người cách thức để bảo vệ thành công những ý tưởng mới, cũng như phương pháp để các nhà lãnh đạo có thể khuyến khích sự đa dạng và khác biệt trong suy nghĩ và hành động của tổ chức mình. Với Tư duy ngược dịch chuyển thế giới, một lần nữa, Adam Grant lại giải quyết vấn đề làm sao để cải thiện thế giới, nhưng từ góc nhìn mới “trở nên khác biệt”: Chọn đi “ngược dòng”, đấu tranh với tính tuân thủ cứng nhắc và đập tan các truyền thống lỗi thời. Làm sao chúng ta có thể hình thành những ý tưởng, chính sách và thực hành mới mà không phải mạo hiểm một cách mù quáng? Qua những nghiên cứu và câu chuyện đáng kinh ngạc trong lĩnh vực kinh doanh, chính trị, thể thao và giải trí, Grant đã khám phá ra phương pháp để nhận biết một ý tưởng hay, cách lên tiếng mà không bị cô lập, xây dựng liên minh, chọn thời điểm thích hợp để hành động, kiểm soát nỗi sợ hãi và nghi ngờ; cũng như cách thức để các bậc phụ huynh và giáo viên có thể nuôi dưỡng khả năng sáng tạo độc đáo ở trẻ; và giải pháp để các nhà lãnh đạo đấu tranh với tư duy “bầy đàn”. Ngoài ra, độc giả còn có thể học hỏi được kinh nghiệm của một nhà khởi nghiệp gọi vốn bằng cách nhấn mạnh những lý do mà các nhà đầu tư không nên đầu tư. Chẳng hạn một nữ quản lý dưới Steve Jobs ba bậc đã thách thức ông ấy như thế nào, một nhà phân tích ra tay lật ngược quy tắc bảo mật tại CIA, một ông trùm tài chính nắm trong tay hàng tỷ đô-la đã sa thải những nhân viên nào không dám chỉ trích ông, và một giám đốc truyền hình thậm chí còn chẳng biết gì về hài kịch nhưng đã cứu chương trình Seinfeld ra khỏi phòng kiểm duyệt. Phần thưởng của họ là tập hợp những quan niệm và nhận thức đột phá khi từ chối tuân thủ các khuôn mẫu sẵn có và luôn tìm cách cải thiện nguyên trạng. Tư duy ngược dịch chuyển thế giới được COO của Facebook Sheryl Sandberg, tỷ phú sáng tạo Richard Branson, tác giả kỳ cựu Malcome Gladwell và nhiều nhà lãnh đạo hàng đầu thế giới đánh giá cao. COO của Facebook nhận xét: “Đây là một trong những cuốn sách quan trọng và cuốn hút nhất mà tôi từng đọc, đầy những ý tưởng đáng kinh ngạc và vô cùng mạnh mẽ. Cuốn sách này không chỉ thay đổi cách bạn nhìn thế giới mà còn có thể thay đổi cuộc đời bạn. Cuốn sách cũng có thể truyền cảm hứng cho bạn thay đổi cả thế giới này”.",https://books.google.com/books/content?id=agIrEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
912,The Culture Code: Khám Phá Sức Mạnh Văn Hóa Đội Nhóm,Daniel Coyle,22,"• Tác giả của Khám phá sức mạnh văn hóa đội nhóm sẽ hé lộ những bí mật của các nhóm vô cùng thành công và cung cấp cho các nhà lãnh đạo tương lai các công cụ để xây dựng một nền văn hóa gắn kết, năng động và truyền cảm hứng. MỘT TRONG NHỮNG CUỐN SÁCH HAY NHẤT TRONG NĂM THEO BÌNH CHỌN CỦA BLOOMBERG VÀ LIBRARY JOURNAL. Văn hóa tuyệt vời đến từ đâu? Làm thế nào bạn có thể xây dựng và duy trì nó trong nhóm của mình hoặc củng cố một nền văn hóa cần sửa chữa? Trong Khám phá sức mạnh văn hóa đội nhóm, Daniel Coyle sẽ tiếp cận một số tổ chức thành công nhất trên thế giới – bao gồm Đội đặc nhiệm SEAL số 6, IDEO và San Antonio Spurs – qua đó tiết lộ những điều khiến họ trở nên nổi bật. Ông làm sáng tỏ quá trình xây dựng văn hóa bằng cách xác định ba kỹ năng chính tạo ra sự gắn kết và hợp tác, đồng thời giải thích cách các nhóm đa dạng học cách vận hành dựa trên một tư duy duy nhất. Dựa trên các ví dụ bao gồm từ nhà bán lẻ Internet Zappos đến đoàn hài kịch Upright Citizens Brigade đến một băng nhóm trộm đồ trang sức táo bạo, Coyle đưa ra các chiến lược cụ thể nhằm kích thích sự học hỏi, khơi gợi sự hợp tác, xây dựng lòng tin và thúc đẩy sự thay đổi theo hướng tích cực. Coyle khai thác những câu chuyện hữu ích về thất bại để minh họa những điều không nên làm, gỡ rối những cạm bẫy thường gặp và chia sẻ lời khuyên về việc cải tổ một nền văn hóa độc hại. Kết hợp khoa học tiên tiến hàng đầu, những hiểu biết thực tế từ các nhà lãnh đạo đẳng cấp thế giới và những ý tưởng thiết thực, Khám phá sức mạnh văn hóa đội nhóm đưa ra một lộ trình để tạo ra một môi trường nơi sự đổi mới đơm hoa, các vấn đề được giải quyết và các kỳ vọng vượt quá mong đợi. Văn hóa không phải là thứ bạn có – mà là thứ bạn làm. Khám phá sức mạnh văn hóa đội nhóm đặt quyền lực vàog tay bạn. Bất kể quy mô nhóm của bạn hay mục tiêu của bạn, cuốn sách này có thể dạy bạn các nguyên tắc tương tác văn hóa để biến đổi các cá nhân thành các nhóm có thể cùng nhau hoàn thành những điều tuyệt vời.",https://books.google.com/books/content?id=fI4kEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
913,Thị hiếu thẩm mỹ của giới trẻ Thành phố Hồ Chí Minh,Unknown,22,On the aesthetic tastes of the youth in Ho Chi Minh City.,https://books.google.com/books/content?id=hY-9b4KBxBgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,UCBK:C112058343
914,France - Vietnamese dictionary,HCM,22,France - Vietnamese dictionary,https://books.google.com/books/content?id=UcnDCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
915,Văn minh phương Tây Lịch sử và Văn hóa,Edward McNall Burns,22,"Với phương pháp nghiên cứu và tiếp cận mới mẻ, khoa học về lịch sử và văn hóa phương Tây, tác giả giúp bạn đọc có thể đánh giá đúng những chuẩn mực cũng như những xung đột, những thất bại và thăng trầm, những nhu cầu xã hội lẫn những chọn lựa của con người trong quá trình hình thành thế giới phương Tây. Dựa trên nhiều cứ liệu cụ thể đáng tin cậy kèm theo những lý giải, phân tích rõ ràng đầy thuyết phục, độc giả dễ dàng tiếp thu và cảm nhận sâu sắc hơn về nghệ thuật, khoa học, tư tưởng, tôn giáo lẫn nền chính trị trong mối tương quan sinh động giữa con người sống thật trong từng bối cảnh của lịch sử, văn hóa và địa lý. Cuốn “Văn minh phương Tây - Lịch sử và văn hóa” - tái bản đến lần thứ sáu được gia công lược bỏ và bổ sung nhiều tư liệu, hình ảnh biểu đồ, minh họa cho đến những chương mục chưa đầy đủ-là một công trình biên soạn công phu, giá trị và luôn được cập nhật thông tin và số liệu mỗi lần tái bản. Nội dung sách là một bức tranh hoành tráng phác họa đầy đủ nhất diện mạo con người từ cổ đại đến ngày nay qua những chặng đường phát triển kỳ diệu lẫn những biến động, hy sinh nghiệt ngã của con người và xã hội phương Tây. *** Với mục đích cung cấp cho độc giả một tư liệu tham khảo về nền văn minh phương Tây, Nhà xuất bản Từ điển Bách khoa xuất bản cuốn sách “Văn minh phương Tây - Lịch sử và Văn hóa của tác giả Edward McNall Burns. Cuốn sách được biên soạn trên cơ sở hệ thống tài liệu tham khảo và nguồn tư liệu hết sức phong phú, đã đưa ra bức tranh toàn cảnh về lịch sử, văn hóa của nền văn minh phương Tây từ buổi đầu cho đến nửa cuối thế kỉ 20. Dưới quan điểm của tác giả, một số nhận định, đánh giá về các sự kiện, nhân vật… trong tác phẩm có ý nghĩa tham khảo, nghiên cứu. Đây là một tài liệu tham khảo dành cho những ai quan tâm đến các nền văn minh của thế giới nói chung, văn minh phương Tây nói riêng. Xin trân trọng giới thiệu với bạn đọc!",https://books.google.com/books/content?id=6lCkEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
916,Thế giới 5000 năm,Chu Hữu Chi,22,"Đây là quyển sách ẩn chứa toàn bộ lịch sử loài người. Dự án tiếp theo mình sẽ làm cuốn amanac những nền văn minh thế giới 2000 trang ặc ặc Bộ sách những mẩu chuyện lịch sử Thế giới 5000 năm có thể hé mở cánh cửa kho báu, phủi bụi thời gian, giúp bạn đọc ít nhiều trong việc tìm kiếm những tri thức, những bài học kinh nghiệm phong phú tích luỹ hàng mấy ngàn năm của loài người... Thông tin chi tiết Loài người từ khi có sử, tính từ lúc ra đời Cổ Vương Quốc đầu tiên ở đôi bờ sông Nin (Ai Cập) cho đến ngày nay, đã trải qua thời gian 5.000 năm. Trong 5.000 năm đó đã nảy sinh biết bao sự kiện biến động đất trời, đã xuất hiện biết bao anh hùng, biết bao danh nhân lỗi lạc kiệt xuất; đã lưu truyền biết bao câu chuyện kỳ thú; đã giữ lại cho ngày nay biết bao di tích lịcáyử, văn hoá nổi tiếng, những cổ vật và tác phẩm nghệ thuật vô cùng quý giá, có thể coi là những di sản có một không hai của nhân loại. Chúng ta đều mong muốn hiểu biết và cần được hiểu biết về tất cả những điều đó qua lịch sử. Lịch sử ghi chép lại cuộc sống và đấu tranh của loài người. Đọc và học lịch sử giúp chúng ta mở rộng tầm mắt, tăng thêm kiến thức, tiếp thu kinh nghiệm của người xưa, từ đó nhận thức được quy luật phát triển của xã hội. Chỉ có nhận biết rõ thế giới ngày qua mới hiểu thấu thế giới ngày nay và tin tưởng ở thế giới ngày mai. Bộ sách những mẩu chuyện lịch sử Thế giới 5000 năm có thể hé mở cánh cửa kho báu, phủi bụi thời gian, giúp bạn đọc ít nhiều trong việc tìm kiếm những tri thức, những bài học kinh nghiệm phong phú tích luỹ hàng mấy ngàn năm của loài người trong kho báu đó. Bộ sách được chia thành 3 phần lớn dựa theo sự phát triển tuần tự của lịch sử: Thế giới cổ đại, Thế giới cận đại và Thế giới hiện đại mà các nhà sử học đã nêu ra. Những câu chuyện trong bộ sách này đều phản ánh những nội dung cơ bản trong các giai đoạn lịch sử nói trên, tôn trọng các sự thật lịch sử, bám sát các sự kiện, phác hoạ đúng đắn chân dung nhân vật, nhưng được viết dưới dạng kể chuyện, những truyện ngắn, ký sự... để tăng thêm phần hứng thú, sinh động và hấp dẫn đối với đông đảo bạn đọc.",https://books.google.com/books/content?id=zk7HEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
917,Chủ nghĩa hiện đại trong văn học nghệ thuật,Văn Dân Nguyễn,22,Modenization doctrine in literature and art.,https://books.google.com/books/content?id=XGTTzChf9RoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CORNELL:31924118990435
918,Nguyễn Huy Tưởng,Thao Nguyễn,22,"Essays and writings on Nguyễn Huy Tưởng, a Vietnamese revolutionary, writer and playwright.",https://books.google.com/books/content?id=FEULqomYqi4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,CORNELL:31924118963374
919,Thầy Cãi Miệt Vườn Tập 12,Nguyễn Nga,22,"Giới thiệu: Vùng quê yên ả bỗng chốc hỗn loạn khi có sự xuất hiện bất ngờ của chàng luật sư trẻ tuổi tài ba có hành tung bí ẩn. Mượn cớ giúp bà con nông dân phá các vụ án dân sự để truy tìm kẻ thù sát hại cha mẹ. Chàng luật sư bất đắc dĩ phải kết đôi với cô y tá xinh đẹp, cá tính, cùng gã ""cộng sự"" đần đù nhưng vô cùng ương bướng. Thêm sự góp sức của cô mập nổi danh vô duyên và nhiều chuyện. Hàng tá những câu chuyện hài hước xoay quanh bộ tứ ""hoàn cảnh"" này. Bạn sẽ cười lăn, cười bò với những tình huống oái oăm chỉ có ở vùng quê. Trọn bộ 36 tập kịch bản như 36 tập phim. Bạn đọc sẽ trải nghiệm câu chuyện hấp dẫn và lôi cuốn như khi bạn xem một bộ phim trên truyền hình. Sau khi đọc xong, bạn đọc vui lòng để lại đánh giá, góp ý, Nguyễn Nga chân thành cảm ơn!",https://books.google.com/books/content?id=EK1WEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
